id,neighbourhood_cleansed,room_type,accommodates,bathrooms,bedrooms,beds,price,number_of_reviews,review_scores_rating,room_type_number
45674340,Copacabana,Entire home/apt,3,1,1,2,880.0,33,4.97,0
45679578,Santa Teresa,Entire home/apt,6,1,2,2,290.0,54,4.91,0
45682469,Copacabana,Entire home/apt,4,1,1,2,787.0,111,4.91,0
45557364,Copacabana,Entire home/apt,3,1,1,3,1121.0,106,4.96,0
45562856,Copacabana,Entire home/apt,2,1,1,1,471.0,156,4.87,0
45566805,Barra de Guaratiba,Entire home/apt,8,2,2,5,671.0,39,4.95,0
45568241,Copacabana,Private room,2,0,3,1,140.0,2,5.0,2
45578346,Copacabana,Entire home/apt,2,1,1,1,680.0,53,4.62,0
45583168,Copacabana,Entire home/apt,6,1,1,1,1286.0,31,4.55,0
45688993,Flamengo,Entire home/apt,4,1,1,1,650.0,10,5.0,0
45690819,Barra da Tijuca,Entire home/apt,4,1,1,1,900.0,12,4.92,0
45699817,Botafogo,Entire home/apt,2,1,1,2,530.0,49,4.76,0
45591112,Santa Teresa,Entire home/apt,4,1,2,2,500.0,8,4.0,0
45595749,Ipanema,Entire home/apt,4,1,1,1,745.0,19,4.21,0
45700199,Ipanema,Entire home/apt,4,1,1,2,1307.0,24,4.79,0
45700905,Copacabana,Entire home/apt,5,1,1,1,1254.0,152,4.94,0
45701072,Ipanema,Entire home/apt,4,1,1,2,1085.0,51,4.63,0
45712979,Jacarepaguá,Entire home/apt,5,2,2,4,680.0,0,4.812309491059147,0
45718622,Copacabana,Entire home/apt,4,1,0,2,1169.0,14,4.79,0
45718957,Copacabana,Entire home/apt,4,2,2,3,600.0,9,5.0,0
45723159,Ipanema,Entire home/apt,4,1,1,2,1232.0,27,4.33,0
45724025,Recreio dos Bandeirantes,Entire home/apt,4,2,3,3,290.0,5,5.0,0
45735389,Copacabana,Entire home/apt,5,1,0,0,1218.0,190,4.84,0
45619810,Copacabana,Entire home/apt,3,1,1,4,836.0,172,4.83,0
45636792,Copacabana,Entire home/apt,3,1,1,1,598.0,123,4.38,0
45638058,Leblon,Entire home/apt,4,1,1,2,1221.0,61,4.74,0
45638516,Recreio dos Bandeirantes,Entire home/apt,4,1,1,2,870.0,130,4.93,0
45639832,Barra da Tijuca,Entire home/apt,5,3,3,5,834.0,70,4.86,0
45968218,Barra da Tijuca,Entire home/apt,4,1,2,3,500.0,22,4.91,0
45736636,Jacarepaguá,Entire home/apt,2,1,1,1,360.0,67,4.81,0
45739554,Curicica,Entire home/apt,5,1,1,2,227.0,3,3.67,0
45744500,Copacabana,Entire home/apt,3,1,1,1,1200.0,6,5.0,0
45750634,Leblon,Entire home/apt,2,2,1,1,700.0,2,4.5,0
45751428,Copacabana,Entire home/apt,4,1,1,2,544.0,59,4.66,0
45752612,Barra da Tijuca,Entire home/apt,3,1,1,0,680.0,6,4.83,0
45755244,Centro,Entire home/apt,3,1,1,2,391.0,223,4.95,0
45971410,Tijuca,Entire home/apt,4,1,2,2,427.0,52,4.88,0
45972501,Copacabana,Entire home/apt,14,3,5,7,565.0,34,4.5,0
45973948,Santa Teresa,Entire home/apt,2,1,1,1,723.0,42,4.95,0
45974364,Leblon,Entire home/apt,3,1,1,2,345.0,19,4.84,0
45974944,Copacabana,Entire home/apt,4,2,1,3,671.0,129,4.87,0
45976973,Jacarepaguá,Entire home/apt,3,1,1,2,334.0,237,4.9,0
45988764,Copacabana,Private room,2,2,1,1,437.0,16,5.0,2
45990286,Humaitá,Entire home/apt,4,2,2,3,900.0,53,4.96,0
45995027,Copacabana,Entire home/apt,4,2,2,3,914.0,17,4.82,0
45756562,Jacarepaguá,Entire home/apt,4,3,3,1,1300.0,0,4.812309491059147,0
45766287,Leme,Entire home/apt,4,1,1,1,460.0,112,4.87,0
45766835,Copacabana,Entire home/apt,4,1,1,2,686.0,4,4.75,0
45772048,Centro,Entire home/apt,4,1,1,2,595.0,79,4.96,0
45772078,Laranjeiras,Entire home/apt,3,1,1,1,140.0,26,5.0,0
45780429,Humaitá,Entire home/apt,3,1,2,2,600.0,8,5.0,0
45783740,Jacarepaguá,Entire home/apt,5,1,2,4,475.0,1,5.0,0
45803886,Catete,Entire home/apt,3,1,0,2,757.0,28,4.89,0
45810135,Barra da Tijuca,Entire home/apt,2,1,1,1,1186.0,95,4.75,0
45813366,Barra da Tijuca,Private room,2,1,1,1,323.0,24,5.0,2
45815396,Jacarepaguá,Entire home/apt,6,2,2,4,865.0,31,4.94,0
45829636,Tijuca,Private room,2,4,1,1,286.0,57,4.18,2
46000200,Paquetá,Entire home/apt,4,1,1,4,180.0,55,4.64,0
46005996,Copacabana,Entire home/apt,4,1,1,3,857.0,127,4.78,0
46008310,Santa Teresa,Entire home/apt,2,1,1,1,125.0,84,4.52,0
46019101,Botafogo,Private room,2,1,1,1,690.0,23,4.78,2
46019316,Laranjeiras,Entire home/apt,2,1,1,1,350.0,26,4.85,0
46026721,Copacabana,Entire home/apt,3,1,0,3,679.0,99,4.93,0
46032067,Jacarepaguá,Entire home/apt,11,3,4,8,1300.0,9,4.44,0
45830697,Del Castilho,Entire home/apt,8,2,2,3,630.0,25,4.64,0
45838502,Ipanema,Entire home/apt,4,2,1,3,1014.0,42,4.88,0
45842771,Copacabana,Entire home/apt,6,1,1,3,400.0,24,4.63,0
45842999,Botafogo,Entire home/apt,5,2,3,5,1103.0,47,4.55,0
45849039,Taquara,Entire home/apt,4,1,2,2,195.0,8,4.25,0
46044029,Deodoro,Entire home/apt,2,1,1,1,200.0,43,4.88,0
46053290,Copacabana,Entire home/apt,5,1,1,2,782.0,131,4.63,0
46054618,Copacabana,Entire home/apt,6,1,1,3,809.0,87,4.64,0
46063290,Recreio dos Bandeirantes,Private room,4,1,1,4,380.0,29,5.0,2
46066007,Cosme Velho,Entire home/apt,3,2,1,2,220.0,2,5.0,0
46070092,Leblon,Entire home/apt,5,2,2,4,686.0,77,4.78,0
45862287,Leme,Entire home/apt,8,2,3,5,450.0,0,4.812309491059147,0
45863621,Guaratiba,Entire home/apt,14,3,5,9,996.0,46,4.54,0
45876840,Recreio dos Bandeirantes,Entire home/apt,4,0,0,2,1200.0,2,4.0,0
45877330,Botafogo,Entire home/apt,4,1,2,3,850.0,3,5.0,0
45898603,Vargem Grande,Private room,3,1,1,1,240.0,11,5.0,2
46074260,Rio Comprido,Entire home/apt,4,1,1,2,357.0,33,4.82,0
46079021,Centro,Entire home/apt,3,1,1,2,377.0,210,4.94,0
46079540,Barra da Tijuca,Entire home/apt,3,1,1,1,1271.0,1,4.0,0
46084656,Copacabana,Entire home/apt,3,1,0,2,700.0,26,4.77,0
46086500,Camorim,Entire home/apt,2,1,1,1,400.0,133,4.9,0
46091352,Leblon,Entire home/apt,2,1,1,1,413.0,5,4.8,0
46098404,Recreio dos Bandeirantes,Private room,4,1,1,4,380.0,30,4.83,2
45899146,Copacabana,Entire home/apt,2,1,0,1,757.0,205,4.91,0
45900719,Barra da Tijuca,Entire home/apt,2,1,1,1,200.0,23,4.09,0
45900883,Barra da Tijuca,Entire home/apt,2,1,1,1,300.0,10,4.8,0
45909081,Jacarepaguá,Entire home/apt,4,1,1,2,436.0,90,4.86,0
45911720,Copacabana,Private room,2,2,1,1,380.0,13,5.0,2
45912827,Flamengo,Entire home/apt,2,1,1,2,300.0,25,4.92,0
45920082,Santa Teresa,Entire home/apt,2,1,1,1,389.0,118,4.89,0
45920294,Botafogo,Private room,2,1,1,1,690.0,13,4.92,2
45921686,Copacabana,Entire home/apt,4,1,1,1,400.0,0,4.812309491059147,0
45927127,Jacarepaguá,Entire home/apt,2,1,1,1,447.0,127,4.97,0
45930059,Barra da Tijuca,Entire home/apt,5,2,3,4,1250.0,90,4.93,0
45932365,Leblon,Entire home/apt,4,3,2,2,1307.0,44,5.0,0
46098798,Recreio dos Bandeirantes,Private room,2,1,1,2,240.0,62,4.98,2
46102459,Santa Teresa,Entire home/apt,2,1,1,2,337.0,49,4.63,0
46103217,Botafogo,Entire home/apt,2,1,2,4,700.0,5,5.0,0
46104527,Flamengo,Entire home/apt,3,1,0,2,671.0,59,4.92,0
46105111,Copacabana,Entire home/apt,2,2,1,1,210.0,2,4.5,0
46107031,Botafogo,Entire home/apt,4,1,1,2,521.0,41,4.78,0
46107323,Rocha,Entire home/apt,6,1,3,6,200.0,3,4.33,0
46107505,Copacabana,Entire home/apt,4,1,2,2,696.0,0,4.812309491059147,0
45934136,Ipanema,Entire home/apt,4,1,1,2,900.0,76,4.82,0
45943052,Copacabana,Entire home/apt,4,1,1,3,225.0,2,5.0,0
45957739,Recreio dos Bandeirantes,Entire home/apt,5,1,1,1,859.0,43,4.81,0
45960025,Ipanema,Entire home/apt,4,1,1,3,1230.0,86,4.72,0
45965639,Vicente de Carvalho,Entire home/apt,4,1,2,3,160.0,18,4.78,0
46121308,Copacabana,Entire home/apt,12,2,2,3,1000.0,1,5.0,0
46122383,Copacabana,Entire home/apt,4,1,1,2,668.0,22,4.86,0
46358459,Santa Teresa,Entire home/apt,4,1,1,2,450.0,31,4.97,0
46360327,Jacarepaguá,Entire home/apt,2,1,0,1,284.0,11,4.09,0
46368638,Santa Teresa,Entire home/apt,5,1,2,1,800.0,13,4.85,0
46372534,Humaitá,Entire home/apt,5,2,2,4,320.0,33,5.0,0
46374362,Ipanema,Entire home/apt,7,3,3,6,750.0,52,4.71,0
46377736,Copacabana,Private room,3,2,1,1,170.0,13,4.92,2
46379092,Tijuca,Private room,4,1,1,2,479.0,74,5.0,2
46379906,Centro,Entire home/apt,4,1,1,1,411.0,246,4.91,0
46400573,Barra da Tijuca,Entire home/apt,2,1,1,1,961.0,10,4.0,0
46402521,Grajaú,Entire home/apt,2,1,0,2,340.0,19,4.53,0
46402891,Copacabana,Entire home/apt,6,0,3,5,700.0,3,4.67,0
46168822,Leme,Entire home/apt,3,1,1,1,900.0,1,5.0,0
46171575,Copacabana,Entire home/apt,4,1,1,2,350.0,7,4.71,0
46174977,Copacabana,Private room,2,1,1,2,500.0,54,4.94,2
46178543,Copacabana,Entire home/apt,4,1,1,2,1251.0,108,4.82,0
46192080,São Cristóvão,Entire home/apt,4,2,2,3,343.0,163,4.79,0
46194259,Jardim Botânico,Entire home/apt,2,1,1,1,300.0,91,4.95,0
46200862,Copacabana,Entire home/apt,5,3,2,3,1087.0,42,4.98,0
46412279,Santa Teresa,Private room,2,1,1,1,233.0,95,4.89,2
46416555,Santa Teresa,Entire home/apt,4,1,1,2,540.0,20,4.8,0
46418805,Leblon,Entire home/apt,4,1,0,1,1000.0,0,4.812309491059147,0
46430471,Copacabana,Private room,1,1,1,1,120.0,53,4.85,2
46431356,Centro,Entire home/apt,2,1,1,1,221.0,35,5.0,0
46217451,Copacabana,Entire home/apt,6,2,2,2,450.0,3,4.33,0
46220190,Copacabana,Entire home/apt,4,1,2,3,774.0,165,4.84,0
46222493,Copacabana,Private room,8,1,1,7,654.0,24,4.75,2
46229908,Jacarepaguá,Entire home/apt,4,1,1,2,386.0,172,4.91,0
46233710,Botafogo,Entire home/apt,1,1,0,1,205.0,37,4.68,0
46242420,Copacabana,Private room,1,1,1,1,629.0,4,5.0,2
46432582,Leblon,Entire home/apt,6,2,2,4,1000.0,7,5.0,0
46435092,Recreio dos Bandeirantes,Entire home/apt,5,3,3,3,500.0,102,4.93,0
46464789,Gávea,Entire home/apt,2,1,1,1,960.0,50,4.98,0
46466261,Barra da Tijuca,Entire home/apt,4,1,1,2,207.0,54,4.54,0
46468976,Jacarepaguá,Entire home/apt,5,2,2,4,700.0,0,4.812309491059147,0
46470330,Barra da Tijuca,Entire home/apt,6,1,2,7,1200.0,8,5.0,0
46255086,Copacabana,Entire home/apt,5,1,2,2,800.0,0,4.812309491059147,0
46258303,Copacabana,Entire home/apt,3,1,1,2,877.0,202,4.94,0
46266665,Catete,Entire home/apt,3,2,1,2,300.0,0,4.812309491059147,0
46282225,Barra da Tijuca,Entire home/apt,3,1,1,3,950.0,19,4.79,0
46290814,Barra da Tijuca,Entire home/apt,4,2,2,2,1057.0,106,5.0,0
46292439,Leme,Entire home/apt,2,1,1,1,500.0,109,4.89,0
46481022,Copacabana,Entire home/apt,2,1,1,1,452.0,86,4.63,0
46293699,Jacarepaguá,Entire home/apt,2,1,1,1,313.0,63,4.79,0
46298133,Taquara,Entire home/apt,10,1,2,6,350.0,3,3.67,0
46298890,Barra da Tijuca,Entire home/apt,5,1,1,4,1000.0,182,4.79,0
46327019,Copacabana,Entire home/apt,4,1,0,1,842.0,115,4.91,0
46332976,Barra da Tijuca,Entire home/apt,2,2,1,1,391.0,42,4.9,0
46334234,Botafogo,Entire home/apt,2,2,1,1,210.0,85,4.98,0
46483348,São Conrado,Entire home/apt,6,2,2,5,1000.0,21,4.9,0
46489549,Ipanema,Entire home/apt,4,1,1,2,860.0,91,4.88,0
46502750,Leblon,Private room,1,2,1,1,336.0,4,5.0,2
46509220,Jardim Guanabara,Entire home/apt,2,1,1,1,56.0,18,4.72,0
46520605,Copacabana,Entire home/apt,2,1,1,1,688.0,152,4.74,0
46336719,Barra da Tijuca,Entire home/apt,4,2,2,3,550.0,44,4.93,0
46337552,Recreio dos Bandeirantes,Entire home/apt,4,1,1,2,796.0,17,4.76,0
46345650,Copacabana,Entire home/apt,4,1,1,2,900.0,105,4.83,0
46677798,Barra da Tijuca,Entire home/apt,2,1,1,1,407.0,9,4.56,0
46687521,Jacarepaguá,Entire home/apt,4,1,1,3,424.0,49,4.98,0
46687923,Copacabana,Entire home/apt,4,1,1,2,817.0,35,4.91,0
46523322,Copacabana,Entire home/apt,2,1,0,1,464.0,13,4.77,0
46525156,Copacabana,Entire home/apt,3,1,1,1,1000.0,3,4.67,0
46526965,Copacabana,Entire home/apt,5,1,2,3,1000.0,0,4.812309491059147,0
46527539,Catete,Entire home/apt,4,1,2,2,180.0,7,4.43,0
46528663,Campo Grande,Entire home/apt,6,2,2,5,250.0,21,4.9,0
46530322,Centro,Entire home/apt,4,1,1,2,596.0,63,4.92,0
46540679,São Conrado,Private room,2,1,1,2,1011.0,0,4.812309491059147,2
46541258,Glória,Entire home/apt,2,1,1,1,385.0,1,5.0,0
46692991,Recreio dos Bandeirantes,Entire home/apt,4,1,0,2,237.0,89,4.76,0
46693740,Barra da Tijuca,Entire home/apt,6,1,3,3,588.0,27,4.81,0
46694253,Copacabana,Entire home/apt,4,1,2,1,1200.0,2,4.0,0
46695704,Copacabana,Entire home/apt,6,1,1,3,1271.0,72,4.74,0
46703187,Leblon,Entire home/apt,3,1,1,2,911.0,19,5.0,0
46704965,Barra da Tijuca,Entire home/apt,4,2,1,2,1000.0,0,4.812309491059147,0
46705294,Barra da Tijuca,Entire home/apt,4,2,2,2,700.0,2,5.0,0
46543554,Copacabana,Private room,5,0,1,3,851.0,55,4.85,2
46545032,Gamboa,Private room,2,2,1,0,170.0,37,4.78,2
46546548,Humaitá,Entire home/apt,2,1,1,1,931.0,16,4.81,0
46547687,Copacabana,Entire home/apt,5,1,2,3,643.0,69,4.97,0
46548221,Santa Teresa,Entire home/apt,2,1,1,1,234.0,12,4.92,0
46550824,Copacabana,Entire home/apt,5,2,2,3,889.0,167,4.87,0
46710785,Recreio dos Bandeirantes,Entire home/apt,6,3,3,4,750.0,4,5.0,0
46711685,Jacarepaguá,Entire home/apt,2,1,1,1,479.0,46,4.93,0
46712101,Ipanema,Entire home/apt,4,2,2,2,1336.0,45,5.0,0
46713068,Centro,Entire home/apt,2,1,1,1,359.0,24,4.58,0
46713691,Jacarepaguá,Entire home/apt,5,1,2,5,804.0,17,4.88,0
46723040,Recreio dos Bandeirantes,Entire home/apt,4,2,2,3,784.0,6,5.0,0
46727375,Cidade de Deus,Private room,2,1,0,1,229.0,1,5.0,2
46564416,Santa Teresa,Entire home/apt,4,1,1,2,444.0,6,5.0,0
46565116,Copacabana,Entire home/apt,4,1,2,3,980.0,0,4.812309491059147,0
46730551,Copacabana,Entire home/apt,5,2,2,4,836.0,4,5.0,0
46730655,Copacabana,Entire home/apt,4,1,1,2,849.0,24,4.96,0
46732221,Copacabana,Entire home/apt,3,1,1,1,681.0,73,4.89,0
46740945,Leme,Entire home/apt,3,1,1,2,1189.0,6,4.0,0
46577787,Barra da Tijuca,Entire home/apt,3,1,1,2,490.0,14,4.79,0
46580634,Recreio dos Bandeirantes,Entire home/apt,6,2,3,3,400.0,1,5.0,0
46585007,Santa Teresa,Entire home/apt,4,1,2,4,500.0,15,4.47,0
46598866,Leblon,Entire home/apt,2,1,0,1,1114.0,234,4.76,0
46604972,Copacabana,Entire home/apt,4,1,2,3,1200.0,8,4.88,0
46619573,Leme,Entire home/apt,2,1,0,1,980.0,1,5.0,0
46768932,Centro,Entire home/apt,5,1,1,2,529.0,4,4.75,0
46770503,Santa Teresa,Entire home/apt,6,1,3,5,1143.0,73,4.81,0
46774714,Botafogo,Entire home/apt,2,1,1,3,737.0,65,4.78,0
46775411,Copacabana,Entire home/apt,5,2,3,3,993.0,34,4.88,0
46776577,Copacabana,Private room,3,1,1,3,870.0,7,4.86,2
46786464,Curicica,Entire home/apt,6,2,2,5,590.0,0,4.812309491059147,0
46631848,Ipanema,Private room,1,2,1,1,471.0,9,5.0,2
46635218,Jacarepaguá,Entire home/apt,2,1,1,1,335.0,65,4.8,0
46640479,Leblon,Entire home/apt,3,1,1,2,950.0,63,4.56,0
46790887,Camorim,Entire home/apt,2,1,1,1,403.0,401,4.88,0
46795113,Botafogo,Entire home/apt,3,1,0,2,623.0,108,4.79,0
46796066,Praça da Bandeira,Entire home/apt,2,1,1,3,637.0,3,4.67,0
46799057,Joá,Entire home/apt,2,1,1,1,318.0,89,4.98,0
46799378,Jacarepaguá,Entire home/apt,3,1,2,1,466.0,5,5.0,0
46641556,Ipanema,Entire home/apt,4,1,1,1,1094.0,11,4.55,0
46643351,Flamengo,Entire home/apt,3,1,1,2,490.0,48,4.96,0
46644009,Copacabana,Entire home/apt,5,1,1,2,729.0,149,4.77,0
46655891,Barra da Tijuca,Entire home/apt,5,2,1,6,1000.0,14,4.93,0
46656069,Copacabana,Entire home/apt,5,1,1,4,1133.0,49,4.49,0
46658250,Barra da Tijuca,Entire home/apt,2,1,1,2,534.0,102,4.66,0
46659290,Copacabana,Entire home/apt,6,2,3,4,980.0,27,4.3,0
46659291,Barra da Tijuca,Entire home/apt,2,1,1,2,552.0,146,4.81,0
46660340,Copacabana,Entire home/apt,4,1,0,2,827.0,136,4.9,0
46662008,Copacabana,Entire home/apt,4,1,1,2,1203.0,148,4.71,0
46801478,Santa Teresa,Entire home/apt,2,1,1,1,453.0,99,4.92,0
46802526,Copacabana,Entire home/apt,4,1,1,2,400.0,20,4.8,0
46813928,Ipanema,Entire home/apt,4,1,1,2,399.0,35,4.51,0
46815447,Copacabana,Entire home/apt,4,2,2,2,933.0,102,4.96,0
46816602,Leblon,Entire home/apt,4,1,2,3,267.0,26,4.5,0
46817271,Camorim,Entire home/apt,2,1,1,2,377.0,318,4.86,0
46820704,Leme,Entire home/apt,5,1,3,4,368.0,6,5.0,0
46663089,Flamengo,Entire home/apt,3,1,1,2,718.0,11,4.91,0
46671240,Cidade de Deus,Private room,2,1,1,1,229.0,1,5.0,2
46673763,Copacabana,Entire home/apt,4,1,0,3,650.0,0,4.812309491059147,0
46676060,Copacabana,Entire home/apt,4,1,1,2,336.0,1,5.0,0
1097099163526849586,Leme,Entire home/apt,4,2,2,3,590.0,0,4.812309491059147,0
46830234,Jacarepaguá,Entire home/apt,2,1,0,1,431.0,38,4.97,0
46833503,Flamengo,Entire home/apt,4,1,2,3,1000.0,1,5.0,0
46836369,Paquetá,Entire home/apt,2,1,1,1,400.0,56,5.0,0
46837446,Centro,Entire home/apt,2,1,1,1,550.0,3,5.0,0
46848657,Copacabana,Entire home/apt,2,1,1,2,829.0,113,4.97,0
46848923,Barra da Tijuca,Entire home/apt,2,1,1,2,534.0,105,4.81,0
46932240,Copacabana,Entire home/apt,4,1,1,4,893.0,2,5.0,0
46938511,Copacabana,Entire home/apt,10,2,4,9,900.0,4,5.0,0
46939354,Copacabana,Shared room,1,1,1,15,272.0,2,5.0,3
46941029,Barra da Tijuca,Entire home/apt,3,1,1,1,1000.0,19,4.11,0
46942983,Copacabana,Entire home/apt,4,1,1,3,720.0,144,4.9,0
46943183,Copacabana,Entire home/apt,4,1,2,2,926.0,2,5.0,0
46852258,Barra da Tijuca,Entire home/apt,2,1,1,1,535.0,111,4.85,0
46855295,Recreio dos Bandeirantes,Entire home/apt,4,2,2,2,550.0,0,4.812309491059147,0
46860100,Vidigal,Entire home/apt,6,2,1,4,1309.0,146,4.92,0
46865252,Vidigal,Entire home/apt,6,2,1,1,976.0,44,5.0,0
46870364,Jardim Botânico,Private room,2,1,1,1,409.0,14,5.0,2
46870707,Jacarepaguá,Entire home/apt,4,2,2,3,493.0,60,4.8,0
46873002,Copacabana,Entire home/apt,5,2,2,4,1114.0,57,4.89,0
46949971,Copacabana,Entire home/apt,6,2,3,4,700.0,0,4.812309491059147,0
46956707,Glória,Entire home/apt,2,1,0,1,400.0,15,4.73,0
46876219,Leme,Entire home/apt,6,2,2,2,743.0,8,4.88,0
46879536,Ricardo de Albuquerque,Entire home/apt,2,1,1,1,110.0,0,4.812309491059147,0
46893407,Copacabana,Shared room,1,1,1,8,329.0,2,4.5,3
46894134,Ipanema,Entire home/apt,4,1,1,2,1240.0,39,4.54,0
46894886,Recreio dos Bandeirantes,Entire home/apt,6,2,2,5,971.0,3,5.0,0
46899608,Barra da Tijuca,Entire home/apt,4,2,2,3,480.0,9,5.0,0
46962422,Leblon,Entire home/apt,2,1,1,1,786.0,6,4.67,0
46963585,Ipanema,Entire home/apt,4,2,2,3,700.0,0,4.812309491059147,0
46966008,Barra da Tijuca,Entire home/apt,2,1,1,2,800.0,14,4.93,0
46984288,Santa Teresa,Private room,4,1,1,2,250.0,10,4.9,2
46899918,Recreio dos Bandeirantes,Entire home/apt,4,1,1,2,423.0,46,4.78,0
46900286,Recreio dos Bandeirantes,Entire home/apt,4,2,2,3,500.0,7,4.57,0
46901371,Botafogo,Private room,1,1,1,1,96.0,0,4.812309491059147,2
46902528,Copacabana,Entire home/apt,5,1,1,1,1275.0,63,4.41,0
46906329,Recreio dos Bandeirantes,Private room,2,1,1,1,150.0,0,4.812309491059147,2
46906947,Recreio dos Bandeirantes,Private room,2,1,1,1,120.0,2,5.0,2
46986585,Leblon,Entire home/apt,4,2,1,2,701.0,28,4.82,0
46989766,Cosme Velho,Entire home/apt,6,2,3,4,800.0,1,5.0,0
46990319,Cidade de Deus,Entire home/apt,4,1,2,2,900.0,0,4.812309491059147,0
47000340,Santa Teresa,Entire home/apt,2,1,1,2,402.0,12,5.0,0
47002403,Ipanema,Entire home/apt,5,2,2,2,1300.0,5,4.8,0
47004212,Botafogo,Entire home/apt,4,1,1,1,350.0,8,5.0,0
47005844,Guaratiba,Entire home/apt,2,1,1,1,317.0,22,4.95,0
46914700,Ipanema,Entire home/apt,2,1,0,1,900.0,139,4.6,0
46917071,Copacabana,Entire home/apt,4,1,1,1,250.0,2,4.0,0
46918446,Centro,Entire home/apt,2,1,1,1,331.0,27,4.7,0
46924555,Copacabana,Entire home/apt,4,1,1,3,931.0,18,4.89,0
47180832,Jacarepaguá,Entire home/apt,5,2,3,4,850.0,7,4.14,0
47181020,Barra da Tijuca,Entire home/apt,6,2,2,3,971.0,42,4.71,0
47199443,Centro,Entire home/apt,3,1,0,2,501.0,155,4.88,0
47006836,Copacabana,Entire home/apt,6,1,2,4,680.0,26,4.92,0
47010968,Barra da Tijuca,Entire home/apt,2,1,1,1,535.0,82,4.68,0
47012190,Copacabana,Entire home/apt,2,1,1,2,823.0,20,4.85,0
47016323,Copacabana,Entire home/apt,6,1,1,5,740.0,161,4.99,0
47019384,Copacabana,Entire home/apt,5,1,1,2,893.0,176,4.94,0
47020137,Leblon,Entire home/apt,2,1,1,2,1322.0,65,4.97,0
47217911,Jacarepaguá,Entire home/apt,4,1,2,3,320.0,11,4.09,0
47224021,Jacarepaguá,Entire home/apt,4,2,2,3,584.0,34,4.91,0
47225135,Barra de Guaratiba,Entire home/apt,8,2,2,9,584.0,40,4.98,0
47233505,Leblon,Entire home/apt,4,2,1,2,782.0,84,4.98,0
47237610,Botafogo,Entire home/apt,2,1,1,1,486.0,14,4.64,0
47023768,Copacabana,Entire home/apt,2,1,0,1,633.0,203,4.75,0
47023788,Pechincha,Entire home/apt,5,2,2,3,400.0,0,4.812309491059147,0
47024990,Copacabana,Entire home/apt,6,2,3,5,864.0,75,4.84,0
47025385,Camorim,Entire home/apt,2,1,1,1,400.0,0,4.812309491059147,0
47026299,Catete,Entire home/apt,4,1,1,2,859.0,169,4.98,0
47032634,Copacabana,Private room,3,1,1,2,336.0,25,4.92,2
47044884,Copacabana,Entire home/apt,2,1,0,1,1143.0,158,4.99,0
47255052,Copacabana,Entire home/apt,3,1,0,1,650.0,28,4.89,0
47255771,Leme,Entire home/apt,4,1,2,5,1151.0,27,4.89,0
47257480,Copacabana,Entire home/apt,6,1,1,4,998.0,213,4.86,0
47263475,Copacabana,Entire home/apt,4,1,1,2,743.0,74,4.49,0
47267124,Copacabana,Entire home/apt,4,1,1,2,1023.0,95,4.98,0
47277643,Botafogo,Entire home/apt,4,1,0,4,548.0,196,4.54,0
47285124,Recreio dos Bandeirantes,Entire home/apt,6,2,2,5,997.0,4,4.0,0
47285206,Taquara,Entire home/apt,4,2,2,4,487.0,12,4.5,0
47286347,Leblon,Entire home/apt,2,1,1,1,1094.0,62,4.81,0
47048339,Leblon,Entire home/apt,4,1,1,1,957.0,64,4.69,0
47053816,Ipanema,Entire home/apt,4,1,1,2,372.0,137,4.47,0
47054946,Recreio dos Bandeirantes,Entire home/apt,5,2,2,3,979.0,88,4.89,0
47057936,Jacarepaguá,Entire home/apt,2,1,1,1,176.0,24,4.71,0
47066447,Vidigal,Entire home/apt,4,1,2,3,810.0,56,4.91,0
47067330,Barra da Tijuca,Entire home/apt,4,2,2,2,680.0,20,4.6,0
47068688,Barra da Tijuca,Entire home/apt,4,1,1,2,1250.0,0,4.812309491059147,0
47286804,Leme,Entire home/apt,3,1,1,1,449.0,47,4.94,0
47287328,Catete,Entire home/apt,4,1,1,1,546.0,148,4.97,0
47290111,Copacabana,Entire home/apt,5,2,3,4,450.0,0,4.812309491059147,0
47290221,Recreio dos Bandeirantes,Entire home/apt,4,1,1,3,806.0,111,4.98,0
47292873,Copacabana,Private room,2,1,1,1,265.0,45,4.62,2
47301362,Ipanema,Entire home/apt,3,1,1,2,1073.0,130,4.86,0
47077353,Jacarepaguá,Entire home/apt,4,1,1,2,631.0,37,4.76,0
47078656,Leblon,Entire home/apt,2,1,1,1,700.0,3,4.67,0
47079670,Leme,Entire home/apt,3,1,1,1,714.0,58,4.86,0
47088719,Vidigal,Entire home/apt,4,1,2,2,714.0,73,4.95,0
47096003,Flamengo,Entire home/apt,6,1,2,1,592.0,1,5.0,0
47096973,Centro,Entire home/apt,6,1,3,3,350.0,5,4.8,0
47097623,Itanhangá,Private room,3,1,1,1,140.0,186,4.95,2
47099264,Copacabana,Entire home/apt,3,1,1,2,683.0,145,4.91,0
47311549,Barra da Tijuca,Entire home/apt,2,1,1,1,55.0,7,4.71,0
47312391,Ipanema,Entire home/apt,3,1,1,2,529.0,73,4.95,0
47314302,Centro,Entire home/apt,2,1,0,1,294.0,70,4.86,0
47314501,Copacabana,Entire home/apt,3,1,1,2,630.0,34,4.94,0
47314544,Vidigal,Entire home/apt,6,2,3,4,1251.0,0,4.812309491059147,0
47315605,Vidigal,Entire home/apt,3,1,0,1,473.0,242,4.97,0
47316294,Leme,Entire home/apt,2,1,1,1,863.0,6,4.67,0
